service_id,date,exception_type
1986119,20151010,1
1986119,20151017,1
1986119,20151024,1
1986119,20151031,1
1986119,20151107,1
1986119,20151114,1
1986119,20151121,1
1986119,20151128,1
1986119,20151205,1
1986119,20151212,1
1986119,20151219,1
1986119,20151226,1
1986117,20151007,1
1986117,20151008,1
1986117,20151009,1
1986117,20151012,1
1986117,20151013,1
1986117,20151014,1
1986117,20151015,1
1986117,20151016,1
1986117,20151019,1
1986117,20151020,1
1986117,20151021,1
1986117,20151022,1
1986117,20151023,1
1986117,20151026,1
1986117,20151027,1
1986117,20151028,1
1986117,20151029,1
1986117,20151030,1
1986117,20151102,1
1986117,20151103,1
1986117,20151104,1
1986117,20151105,1
1986117,20151106,1
1986117,20151109,1
1986117,20151110,1
1986117,20151112,1
1986117,20151113,1
1986117,20151116,1
1986117,20151117,1
1986117,20151118,1
1986117,20151119,1
1986117,20151120,1
1986117,20151123,1
1986117,20151124,1
1986117,20151125,1
1986117,20151126,1
1986117,20151127,1
1986117,20151130,1
1986117,20151201,1
1986117,20151202,1
1986117,20151203,1
1986117,20151204,1
1986117,20151207,1
1986117,20151208,1
1986117,20151209,1
1986117,20151210,1
1986117,20151211,1
1986117,20151214,1
1986117,20151215,1
1986117,20151216,1
1986117,20151217,1
1986117,20151218,1
1986117,20151221,1
1986117,20151222,1
1986117,20151223,1
1986117,20151224,1
1986117,20151228,1
1986117,20151229,1
1986117,20151230,1
1986117,20151231,1
