service_id,date,exception_type
2002140,20151010,1
2002140,20151017,1
2002140,20151024,1
2002140,20151031,1
2002140,20151107,1
2002140,20151114,1
2002140,20151121,1
2002140,20151128,1
2002140,20151205,1
2002140,20151212,1
2002140,20151219,1
2002141,20151226,1
2002141,20160102,1
2002133,20151011,1
2002133,20151018,1
2002133,20151025,1
2002133,20151101,1
2002133,20151108,1
2002133,20151111,1
2002133,20151115,1
2002133,20151122,1
2002133,20151129,1
2002133,20151206,1
2002133,20151213,1
2002133,20151220,1
2002133,20151225,1
2002133,20151227,1
2002133,20160101,1
2002133,20160103,1
2002134,20151007,1
2002134,20151008,1
2002134,20151009,1
2002134,20151012,1
2002134,20151013,1
2002134,20151014,1
2002134,20151015,1
2002134,20151016,1
2002134,20151102,1
2002134,20151103,1
2002134,20151104,1
2002134,20151105,1
2002134,20151106,1
2002134,20151109,1
2002134,20151110,1
2002134,20151112,1
2002134,20151113,1
2002134,20151116,1
2002134,20151117,1
2002134,20151118,1
2002134,20151119,1
2002134,20151120,1
2002134,20151123,1
2002134,20151124,1
2002134,20151125,1
2002134,20151126,1
2002134,20151127,1
2002134,20151130,1
2002134,20151201,1
2002134,20151202,1
2002134,20151203,1
2002134,20151204,1
2002134,20151207,1
2002134,20151208,1
2002134,20151209,1
2002134,20151210,1
2002134,20151211,1
2002134,20151214,1
2002134,20151215,1
2002134,20151216,1
2002134,20151217,1
2002134,20151218,1
2002138,20151007,1
2002138,20151008,1
2002138,20151009,1
2002138,20151012,1
2002138,20151013,1
2002138,20151014,1
2002138,20151015,1
2002138,20151016,1
2002138,20151102,1
2002138,20151103,1
2002138,20151104,1
2002138,20151105,1
2002138,20151106,1
2002138,20151109,1
2002138,20151110,1
2002138,20151112,1
2002138,20151113,1
2002138,20151116,1
2002138,20151117,1
2002138,20151118,1
2002138,20151119,1
2002138,20151120,1
2002138,20151123,1
2002138,20151124,1
2002138,20151125,1
2002138,20151126,1
2002138,20151127,1
2002138,20151130,1
2002138,20151201,1
2002138,20151202,1
2002138,20151203,1
2002138,20151204,1
2002138,20151207,1
2002138,20151208,1
2002138,20151209,1
2002138,20151210,1
2002138,20151211,1
2002138,20151214,1
2002138,20151215,1
2002138,20151216,1
2002138,20151217,1
2002138,20151218,1
2002137,20151226,1
2002137,20160102,1
2002135,20151010,1
2002135,20151017,1
2002135,20151024,1
2002135,20151031,1
2002135,20151107,1
2002135,20151114,1
2002135,20151121,1
2002135,20151128,1
2002135,20151205,1
2002135,20151212,1
2002135,20151219,1
1970016,20151019,1
1970016,20151020,1
1970016,20151021,1
1970016,20151022,1
1970016,20151023,1
1970016,20151026,1
1970016,20151027,1
1970016,20151028,1
1970016,20151029,1
1970016,20151030,1
1970016,20151221,1
1970016,20151222,1
1970016,20151223,1
1970016,20151224,1
1970016,20151228,1
1970016,20151229,1
1970016,20151230,1
1970016,20151231,1
1970014,20151019,1
1970014,20151020,1
1970014,20151021,1
1970014,20151022,1
1970014,20151023,1
1970014,20151026,1
1970014,20151027,1
1970014,20151028,1
1970014,20151029,1
1970014,20151030,1
1970014,20151221,1
1970014,20151222,1
1970014,20151223,1
1970014,20151224,1
1970014,20151228,1
1970014,20151229,1
1970014,20151230,1
1970014,20151231,1
