service_id,date,exception_type
1987733,20151101,1
1987733,20151108,1
1987733,20151111,1
1987733,20151115,1
1987733,20151122,1
1987733,20151129,1
1987733,20151206,1
1987733,20151213,1
1987733,20151220,1
1987733,20151225,1
1987733,20151227,1
1987735,20151221,1
1987735,20151222,1
1987735,20151223,1
1987735,20151224,1
1987735,20151228,1
1987735,20151229,1
1987735,20151230,1
1987735,20151231,1
1987734,20151102,1
1987734,20151103,1
1987734,20151104,1
1987734,20151105,1
1987734,20151106,1
1987734,20151109,1
1987734,20151110,1
1987734,20151112,1
1987734,20151113,1
1987734,20151116,1
1987734,20151117,1
1987734,20151118,1
1987734,20151119,1
1987734,20151120,1
1987734,20151123,1
1987734,20151124,1
1987734,20151125,1
1987734,20151126,1
1987734,20151127,1
1987734,20151130,1
1987734,20151201,1
1987734,20151202,1
1987734,20151203,1
1987734,20151204,1
1987734,20151207,1
1987734,20151208,1
1987734,20151209,1
1987734,20151210,1
1987734,20151211,1
1987734,20151214,1
1987734,20151215,1
1987734,20151216,1
1987734,20151217,1
1987734,20151218,1
1976255,20151007,1
1976255,20151008,1
1976255,20151009,1
1976255,20151012,1
1976255,20151013,1
1976255,20151014,1
1976255,20151015,1
1976255,20151016,1
1976256,20151019,1
1976256,20151020,1
1976256,20151021,1
1976256,20151022,1
1976256,20151023,1
1976256,20151026,1
1976256,20151027,1
1976256,20151028,1
1976256,20151029,1
1976256,20151030,1
1976257,20151010,1
1976257,20151017,1
1976257,20151024,1
1976257,20151031,1
1976254,20151011,1
1976254,20151018,1
1976254,20151025,1
1987736,20151107,1
1987736,20151114,1
1987736,20151121,1
1987736,20151128,1
1987736,20151205,1
1987736,20151212,1
1987736,20151219,1
1987736,20151226,1
